GMID,story_1_SDR_rotD50,story_1_PFA_rotD50,story_2_SDR_rotD50,story_2_PFA_rotD50,story_3_SDR_rotD50,story_3_PFA_rotD50,story_4_SDR_rotD50,story_4_PFA_rotD50,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM193_RSN959,0.00791959805717117,0.5164846160188168,0.006979862270311806,0.6184457664434178,0.003868193749750638,0.6388294045666174,0.0013654626443607616,0.7009272191041633,824.2287975480494,277.2450910997282,49.46720889470616,714.5815159898137,1128.1089541168942,183.98713917101028,353.55613931061896,77.34470157120208,6.420000000000001,10.77
GM194_RSN960,0.009079703288879606,0.7029417506381956,0.007910658186349222,0.7867066210251195,0.005894909809322169,0.758165301710906,0.0017731528810833578,0.8188699347741946,1034.1432579098966,342.74052414739674,35.17270291650163,825.7233569591533,744.3973260377759,172.9970983861672,405.2584066561479,64.52580101538877,3.0600000000000005,5.65
GM195_RSN964,0.0019064650934043628,0.15832483956396443,0.001532530063656696,0.18402367177066944,0.0008467232719973849,0.21226903020752697,0.000480179791190737,0.2728605992577844,196.58749467057356,94.27250966346055,8.457290434195032,170.03040011026354,423.4922117716635,37.24970239194191,101.61285101341564,17.609742221829784,9.96,22.98
GM196_RSN968,0.0028746764427772502,0.29300648251681416,0.001971263859288472,0.3623002415564204,0.001421910044944531,0.3907710124732351,0.0009462068994707527,0.5185344478562485,349.3649056219034,163.71836030304195,20.85750177058084,292.1928686968339,583.0513968682151,50.74370687091205,195.36486870520616,14.39140283869339,7.219999999999999,15.02
GM197_RSN970,0.0024145208889310397,0.1958154607450702,0.0015770466433361857,0.2485113025942031,0.0010144623500212134,0.2992506159473407,0.0006726443991477119,0.3918127697577107,287.6460777277688,113.3156513011033,8.600153434549322,200.62035073093296,412.0380055462408,46.91985342623244,134.67129680376362,28.59034950092774,8.170000000000002,15.91
GM198_RSN971,0.0022371902946028716,0.19215554215479194,0.0018787278773310144,0.2735213750695772,0.0010693430032916453,0.3307281190807606,0.0006043805153583621,0.37854110995305024,274.4538120275931,95.03780317915106,10.023921324360376,226.29592634736716,370.8644917439632,34.830888562927896,136.10996859467843,10.927075447652078,6.64,11.75
GM199_RSN978,0.003300308126646133,0.27828092325790044,0.0028413089007632833,0.3450834009460438,0.0017019838639436393,0.3985594087252745,0.000887910068606597,0.4730314802919675,437.6752894298167,181.30120492587236,22.935058487176324,438.99507515300616,671.0128458984141,94.00699700866552,182.42783029967435,33.273710838000206,5.680000000000001,13.0
GM200_RSN979,0.0021495264220614428,0.162450562756154,0.0014747244746407756,0.1896912933726789,0.0006839869770207301,0.21475831763779157,0.0004625378577998183,0.29122590443051144,243.78136972375583,63.38009499377837,6.286284805754098,130.45644489464595,314.9594500669337,24.281045366731902,86.21410097159169,15.264831162668653,10.47,18.82
GM201_RSN980,0.0023013527235409784,0.11440760803680308,0.0014465719661319791,0.17468473139273266,0.000804790365565493,0.1906945896631357,0.0004291489836941806,0.24927489917152934,179.6367998311286,57.48721940831488,7.245941506807785,118.24024322212422,279.3846416355792,22.961579239512275,71.40622351034403,11.291078389547064,10.82,27.94
GM202_RSN981,0.0017170021376435884,0.17269170939921866,0.0012120844590007842,0.2099014762740338,0.0007027915897280872,0.2231483924654029,0.0004955102506967572,0.2960353177764581,238.9258566976378,93.57586650703686,9.225042521672547,175.97904420083748,385.5479851321911,37.99928173310657,95.03831888583368,17.235291641028162,9.74,19.340000000000003
GM203_RSN984,0.002894896258536536,0.2512594544013952,0.0023737859892279715,0.2805881673371129,0.0013812409827024877,0.3071868295574842,0.0008630880971173052,0.4055944069777666,363.3636337571687,117.42152836039962,14.384187136707968,257.3301065448404,462.8960105560799,44.92082112651838,155.58804096371404,16.12341317984701,7.080000000000001,17.84
GM204_RSN985,0.0025430613987454005,0.2799778508373656,0.00178963733772574,0.33862789467537147,0.0013492307912323673,0.34693993031347614,0.0009962189208831587,0.5366175137641653,405.25948553651966,129.26740339521533,15.725143545745796,307.9229722568864,649.7774244803418,72.47255305097858,191.1999751754223,41.53810393203815,7.98,16.92
GM205_RSN987,0.0038933019663233977,0.4787453146578447,0.0038193119508866027,0.6169327710476343,0.002306045382287911,0.6684951528970591,0.0011800176707504415,0.6842580028111958,454.2167426805861,225.1107679361962,23.59260934784664,479.6667834228437,679.2732943330071,86.44325913948316,280.17113518729053,38.88142244496052,5.96,12.48
GM206_RSN988,0.0028180708408876,0.35268233577221797,0.0022187656642399323,0.4038715922517866,0.0015298261359817478,0.3994740061600132,0.0008805463797658185,0.47271014803556866,425.4736757015213,167.78808998082144,20.72607831087084,419.6315649429543,715.9748885392053,102.95127291837512,212.92225754676767,42.959854473268194,7.52,13.6
GM207_RSN993,0.003738018139820433,0.3391857323515498,0.003013064372937896,0.3694958677831407,0.0016345034923645298,0.39288230400000024,0.0009036265606016632,0.48939695263921806,542.3971292770892,186.73528337488847,18.845213211927742,376.5506306322455,527.5088824838864,61.37574716173875,189.0575129238061,20.61692579623381,5.489999999999999,11.619999999999996
GM208_RSN995,0.003959758095696953,0.4967248131579565,0.002685961480976328,0.5079659840559639,0.0016488033063670059,0.46499541898685937,0.001126236447853262,0.6152278574293655,579.9213443893905,295.78122749017973,23.788616162181096,551.6002696868244,964.6222327036656,93.86112246977582,282.4476478237509,25.44144278744776,5.820000000000001,11.04
GM209_RSN996,0.0036904752263795214,0.33936368160051517,0.002790686256155768,0.37428355218961007,0.0017723031625876658,0.4368506850160302,0.000854965864718335,0.469876005372885,357.8019643043224,199.25075091258773,22.59707371958942,430.3636932471738,606.3695370116171,73.11233114703333,201.3077481085236,17.60692003066292,5.710000000000001,10.35
GM210_RSN1000,0.002587794215212132,0.19475019559114623,0.0022938142218468707,0.275434968364204,0.0009713168637704571,0.2885321620799275,0.0005920306449138256,0.3342460578721539,242.59684065097957,135.48473158511104,9.789458786907655,227.08303358062432,380.0211094991288,50.51584205428922,108.13393916123746,25.855890403864997,7.42,15.32
GM211_RSN1003,0.009807523987515098,0.7196714750713249,0.007603406889932116,0.7494226915205824,0.004875681606280881,0.6997505728190367,0.0012712875119115755,0.8011648623979417,1042.0646801311775,325.3513418979561,30.89314957788093,714.5838723280376,747.4756357840898,111.8788834770982,397.8690524404541,28.330355490253737,5.220000000000001,8.85
GM212_RSN1007,0.0040690688389930525,0.4422297821441544,0.0036422825097882604,0.5173676855665903,0.00208536136170425,0.5266809499284144,0.001203492212284629,0.5788980532634597,847.9343105626084,208.75185398725,10.359977205175507,425.50819125922726,550.6727286710612,56.99538209782465,335.8177382420215,16.733272817105927,6.470000000000002,12.53
GM213_RSN1008,0.002260862156015873,0.20653497553528233,0.0018603321025332676,0.2530558690857915,0.0010563394824193518,0.25372242561936004,0.0005967686420810016,0.3222799452473759,287.8046795067858,123.86396670885262,11.485501491242406,224.8204831398426,446.6995242954981,54.39087388096506,115.53175493611543,28.06406426377542,9.0,18.33
GM214_RSN1015,0.0020648786447871447,0.10720222413499618,0.0013531453958715673,0.14782223120951693,0.0008771654763251523,0.17642561912852417,0.0003247165444722434,0.2124337151960641,131.32153582797295,50.752758063117966,6.23070201491317,124.35833464762769,354.78261760593773,30.75243514029477,71.55602416159365,15.950517742534837,13.7,25.880000000000003
GM215_RSN1024,0.0025137346590707707,0.18941079072188122,0.002244796531555915,0.2519673554592996,0.0010572156386595391,0.2677891671817929,0.0005837483021219027,0.3354374669854171,184.30896712981843,91.34605349987044,10.121221291721868,226.1243421123141,517.1347176553444,45.71874891331507,136.24394106942327,18.60871916460102,11.279999999999998,21.76
GM216_RSN1026,0.002103598454647677,0.17770489843131576,0.0015547284560600318,0.2334679152743538,0.0008082029434898416,0.2644466721856008,0.0005867460508093508,0.34808174101293676,214.5827567805968,102.58371822398858,11.31555982331708,182.57621242310933,436.1716337652291,45.38052043074106,94.9328473019748,21.46322475250108,14.0,22.88
GM217_RSN1032,0.002008715685181988,0.22771481383392,0.0014809750620700423,0.24958421742972914,0.0009241580440256055,0.26372100586306146,0.0006269164817304868,0.3587462741924188,264.9179225000693,102.17695477717548,10.41371853933562,248.11423421653183,328.4599485169977,40.87866633759716,144.2279526289443,10.983568546342582,5.140000000000001,11.500000000000002
GM218_RSN1035,0.0025784115231741057,0.21717855224901852,0.0020817496866154103,0.271193594970212,0.0011444720861500239,0.27017432112980744,0.0006864580244472312,0.31336544255657495,329.7583063645579,94.29290326070569,10.736452228056548,266.4006860974216,331.1973641818265,44.970739718800246,133.17090155691227,24.394352945163607,8.26,18.92
GM219_RSN1038,0.002192066242017278,0.20763819283928084,0.001494477971923364,0.268879068115096,0.0009477067893976951,0.2970731889120764,0.0006731599085320738,0.40164706853043974,236.48602967384195,90.06292815281873,7.055664613235951,225.03098710779335,313.14067035171445,33.66753315599833,155.95183852662296,13.922939976959391,7.520000000000001,12.760000000000002
GM220_RSN1039,0.003374097206323816,0.3389461861733878,0.002771578182805476,0.3989598536813086,0.0015718314009969155,0.5302794505233254,0.0008975886473201449,0.5998334562647182,347.10773708835484,227.64233374172736,20.82610568732685,372.28273527659024,761.1131743035502,80.82797488533308,221.0453002946544,29.341839917511944,7.56,14.94
GM221_RSN1042,0.0027766962054286202,0.37088150481597115,0.00247268517949917,0.336356541222723,0.0019074768651535941,0.4106204014778758,0.001078578425894818,0.5619509036911949,449.9175105953846,202.54533731069347,37.96339827782935,435.50902091709696,769.7829872941869,113.97181764566744,268.0149374978147,67.6883768477656,6.829999999999999,15.89
GM222_RSN1043,0.0016928195846206571,0.07936339568869903,0.0013007446451377123,0.11133433395940068,0.0006446115687445366,0.13127571375299263,0.0002666516688122851,0.15345016456389504,136.23241250660402,52.95460802019196,9.563055013820668,111.55846253823808,294.96843106790004,46.85528965693829,46.80643801942541,34.174810394666785,12.3,25.4
GM223_RSN1044,0.022583178911710217,0.8956410988534464,0.01199667573617927,1.0958458181032207,0.007092647592338975,1.1077840528250888,0.002445850832542756,1.0509512044287856,1340.856871589583,516.1901797594312,75.84845560847084,1294.98086648179,1361.794889142605,294.65354816091843,624.0136783684752,126.04053428121736,2.64,5.499999999999999
GM224_RSN1045,0.012751658763628567,0.4387028492570215,0.008496432185336099,0.48308358314201316,0.005875135486693706,0.5801751521012111,0.0016121201363477884,0.6514395106649207,903.1159873134716,253.086650859447,52.18356220225383,635.8034725182624,588.6270717914236,282.5098088243236,247.42871052723515,184.9164142758462,2.08,8.850000000000001
GM225_RSN1046,0.002072321030597647,0.0994349594360727,0.0013207122793854145,0.1302081846946205,0.0006673750932158677,0.15759963317165954,0.0003025533750828886,0.18318140220178789,131.14858214024687,44.37641445530362,5.038565368380831,94.50901074563616,249.0904698837566,23.00340381681216,56.50798910536647,12.65981605916411,12.52,20.98
GM226_RSN1048,0.007653480732815483,0.592879406826541,0.006262463576484247,0.6677879336295267,0.003561565937562759,0.6027882142252241,0.0015464848875227969,0.7574242416706656,1064.640473562322,327.45475527215007,49.588173925821,837.3585742675822,1449.586875790634,217.61770587857325,431.1039949542889,98.03211293974309,5.24,11.46
GM227_RSN1049,0.003552812703982511,0.419862319534511,0.00316829966320894,0.5059757420022175,0.0020596693016656682,0.6169401072146297,0.0010991019465272723,0.7006713861181403,517.6907103917755,176.57268624109244,14.102521126813247,441.4863843689246,577.3699693510932,67.63041850494133,329.3745329931908,26.669160418294467,5.93,9.79
GM228_RSN1056,0.0017520700888089985,0.08328272072941184,0.0009676532235638165,0.10653263383353095,0.0006487944925077308,0.1278755265562276,0.00024503877266624684,0.1495981203122133,98.60443893141756,50.13929149647947,4.888866717720215,94.65322029390386,231.5533923958313,19.70476748158053,48.515934055160905,10.271917858242691,9.2,22.31
GM229_RSN1057,0.002020463423018687,0.14266634485602048,0.0016060061689509358,0.2059763693809875,0.0008780068484557082,0.2334594842626122,0.00043413928899456206,0.27698579660376865,270.9052659486861,59.19785052245007,17.017194444897026,216.40209862357696,471.8278829608916,63.40806499302823,88.95560404669068,42.188193689286,14.0,28.550000000000004
GM230_RSN1059,0.0022828182323109117,0.1624203669902514,0.0019213378729109457,0.25643369957157336,0.0011266474078597305,0.26984889332111495,0.0005758107499176607,0.3332002742590695,263.24993420219835,70.78285975867021,6.95593513589477,173.67132248558798,355.4022808462248,38.64009441161424,98.18701618929305,16.075403008760805,10.48,24.04
GM231_RSN1063,0.04644220933826959,0.8942567632302981,0.012822406650946597,0.8598191114689395,0.006937294387670244,1.0226165831461946,0.0018574395463528833,1.0525009293109622,1443.5988467590626,399.9084938189077,71.50501063072316,1412.994692492604,1295.7150021554155,387.9400534929894,599.0514739737904,150.47744958637452,4.050000000000001,9.04
GM232_RSN1069,0.002093747080235708,0.13337223012229807,0.001445289794148433,0.1674420402750572,0.0009164353876644916,0.20580959504340124,0.00038284634325511763,0.24130474879418373,226.5621780402205,70.43733138196845,6.596745291793733,144.04965887722315,281.08973588700496,25.872376833410808,76.21336637813721,7.717751305092278,8.669999999999998,15.739999999999998
GM233_RSN1071,0.002489752743558609,0.14063311704969406,0.001437942844668777,0.20778044290060327,0.000701064549253416,0.21266397338702114,0.0003460957618401816,0.22362181230796957,213.05392394518088,73.69626358399765,8.150255443703324,159.79260148505057,342.84124646085945,37.89812743214815,75.02689488925067,11.819038063471243,8.2,26.21
GM234_RSN1075,0.0016760079762559925,0.11161090476180735,0.0013492752031888343,0.15272516132997732,0.0009092009806089096,0.2109968733741304,0.00044468156374895983,0.2319888195111966,199.0670620179664,49.88089160806428,6.046847667354623,157.34578841593606,369.0349189774274,29.51226360725957,75.42251303828884,10.507226628685595,13.0,24.32
GM235_RSN1076,0.002351291407920857,0.22536561175592412,0.0020080368633515608,0.2890233336517437,0.0011830776999831453,0.3414992633552945,0.0007477767660856976,0.44721597119154355,246.44379331260768,106.19386023563354,7.115590756577191,199.44183897990527,427.6692540118276,30.36290243841473,147.39222260329288,15.874675775151571,7.129999999999999,14.62
GM236_RSN1077,0.0039832976892289484,0.7141580328149114,0.0033416466783599786,0.7483012997222875,0.002575585687420498,0.830509251143448,0.0015118813590200455,0.9524829615876846,591.7231019899684,285.75608274986735,19.81805289876284,643.1362616019753,798.7102990319042,145.17467884559738,474.1864989055044,68.36725287764703,6.859999999999999,10.64
GM237_RSN1082,0.007525635478385903,0.5633837034059335,0.006055492064983564,0.6323023504243956,0.003669110795771682,0.5584363435488547,0.001451742254852846,0.6793179001055476,679.2967371830847,311.4377745864807,34.04466394577437,631.2809467148585,824.9075654844753,136.91736019395788,289.68233010778715,58.22563165253201,5.85,16.910000000000004
GM238_RSN1087,0.02237802253589668,1.9619659482833227,0.01962536210079183,2.175843913835569,0.009456653888582967,2.3458527631152695,0.003423129435582931,2.3543457720596086,2586.226532383575,917.2422514701864,99.56371393859024,1953.4068734813436,3008.1457051396774,296.8807066725198,1181.584087025411,104.85714729067496,7.1,12.6
GM239_RSN1088,0.003460756968504396,0.26977036621778816,0.0022696476036711327,0.3511071785410065,0.0013287091379875996,0.3963040325634643,0.0009199320791983018,0.481752839222517,470.0210706687629,130.76230975797728,10.837760700968133,295.821783245273,505.30904803500425,39.0215975022904,175.360868858991,15.81452407283217,6.35,13.09
GM240_RSN1094,0.002156499415471155,0.11089112891580956,0.0013077036278155794,0.14280311174399024,0.0007519485250301748,0.16464800137934316,0.0003284619349033285,0.18792812717337762,126.78884115326224,48.556909975186215,4.937507466320166,122.91082257804788,255.01026511346083,26.788140229450025,63.42269810231918,15.562792692660896,10.62,19.7
GM241_RSN1100,0.0030795485877629317,0.27929524434346953,0.0021406462962429325,0.32127562189270553,0.0011368643907566911,0.3377423956044317,0.000708298213834867,0.4206011427230497,329.43748630162554,160.814939984278,18.47225954743591,285.35933088615707,1022.1861351427924,70.5951003501207,151.3234440521363,65.96413707283007,13.13,57.42
GM242_RSN1101,0.007946521671562564,0.404110488052625,0.006639387979590855,0.5577935560761627,0.004002601747996789,0.5412785999855826,0.0013266894941930648,0.5688797551555751,1033.2612627144297,262.0830938572525,38.21235680102532,673.986042848259,1143.6974152218625,211.98651266547773,248.14961274197992,111.43789766286108,5.0,19.45
GM243_RSN1103,0.0017278860066037513,0.05768066599917564,0.0010260228027703588,0.07891052782094637,0.0006153646935822155,0.09390117308402689,0.00016568618657114472,0.10148965124274335,100.9633978410578,31.698203444693007,5.294378072960232,78.04387638650593,339.36570835588617,24.45587129607837,32.73445647032498,8.134052188006848,23.58,37.58
GM244_RSN1104,0.0038189467446438697,0.24080979440219413,0.002391110336595619,0.2606976244810768,0.001298396544693456,0.2738351203236519,0.0006810718510092137,0.31746055541702856,463.50818252334864,156.48410180605362,34.24548276734376,411.585331624139,1121.9796834896,156.94985416803382,136.7407217754448,96.71385966474617,20.74,35.730000000000004
GM245_RSN1105,0.003697678794983992,0.23896714240289252,0.0023555080618775145,0.2970777075669938,0.0011815436574037202,0.30823503386568984,0.0006550092904268217,0.3228001228058422,422.303262902403,104.8067723536127,10.725615926250072,298.67280827426447,549.5514969328653,60.761119892702446,118.72268553147772,11.151857961298823,3.8800000000000026,11.980000000000004
GM246_RSN1106,0.092772587507613,1.0155843584557114,0.012702966695899789,1.0384700402636167,0.007969817949140812,1.0528650162162405,0.002764940823335205,1.1430654431848049,1677.5240140607466,597.1928057560865,69.87301729290384,1515.2707314904935,1615.143513390814,317.711275660301,639.3629272177948,99.5290260589906,4.34,9.52
GM247_RSN1107,0.003674678630531252,0.35878397530313627,0.00298979176622618,0.3984832266787345,0.0018773646430655128,0.41446652612172646,0.0010962860129210823,0.5486598244692642,592.8751973615615,241.82070817485987,23.373448515293784,422.4605247598521,986.5045012646506,120.933165688458,276.4604113413926,39.61192018547604,6.57,12.77
GM248_RSN1110,0.004555399621181766,0.3224217850307649,0.0026314382559229767,0.30634500775061707,0.0014248361101426485,0.3096467064979126,0.000619418833855731,0.3317530420988445,382.5721637287712,114.18849813689452,22.39390360650965,395.28501882118655,1146.6675373599355,118.54697600958792,123.3868564960168,67.25227856995886,14.85,49.8
GM249_RSN1113,0.0024814111059389375,0.1040837780091915,0.0013902372040962242,0.15295873019834846,0.0007758756186829099,0.16990144877074437,0.0003207671521849259,0.20058273943980579,184.1687440276144,58.601397273731024,14.069645922492864,158.53185039180605,682.6252249383579,62.61014053144456,65.5986653345084,55.078341008671785,20.58,72.94
GM250_RSN1114,0.008313151389060932,0.4432579316738937,0.006966995437948968,0.44676403167691986,0.00460466401603841,0.403901450102809,0.001284658538489841,0.4568566097983491,613.4903627208421,271.17289716778333,47.48170227021837,539.2918487379015,736.3915022994447,281.629649765921,186.30161065040392,184.4692460606653,2.51,11.260000000000002
GM251_RSN1115,0.00279946902649329,0.22485842570767964,0.001989009630379647,0.2786746084882197,0.0010145865768819307,0.3299582223560224,0.000718270912856925,0.3981425580045881,263.743018581306,103.28867260620532,13.03120356934736,264.6026526786319,950.2131264091474,67.4507216051512,148.70704553384982,73.3384943886847,12.66,56.1
GM252_RSN1116,0.006467540157726477,0.32947341631861493,0.004855528525972661,0.3899202448267183,0.002743776537443413,0.4229170384385148,0.0009139325041811518,0.4850303238492517,595.0037194409748,179.01138916109304,18.61903497225242,448.039884497832,590.3806139096739,113.9226973438009,186.36203831890197,48.07835367175251,4.599999999999998,11.32
GM253_RSN1118,0.003298185501744811,0.30102831684526454,0.002682396988843509,0.35094268304777765,0.001661961113075535,0.4534158145745064,0.000988227409106469,0.5909608388719296,429.3580634191286,154.8959356420051,17.064771488322684,388.2401213930698,1052.9519325661,69.6444232099859,256.1223610467495,61.15843579789736,8.509999999999998,39.51
GM254_RSN1119,0.02049496985794919,1.0806585298658582,0.010924079942923808,0.9979951049318727,0.007678767223003096,1.02928470415669,0.00228128871849043,0.986501788993347,2036.2062328424036,460.5893623045206,65.14209390921305,1185.0289561958252,943.9041255365216,303.17807006016096,596.3075228359392,99.16386754702484,2.08,3.95
GM255_RSN1120,0.08119287860937405,0.9405150261186224,0.01310889024305232,0.9151686518195397,0.010127112200367036,0.8796383587649668,0.0037246019895922277,1.0622735272773718,1434.1372743174206,509.0535408521731,109.70523910391532,1293.1639236849137,1932.150262618584,551.4028687482278,607.5704539628829,219.832674602342,4.8500000000000005,10.17
GM256_RSN1144,0.0023562455048742152,0.17137890226881763,0.0017169391983480524,0.20400337931383206,0.0009963969647833382,0.24193175965163377,0.0005434730591260255,0.3206836585045941,211.6677078298104,65.41592056970651,11.862266278140703,155.50170779596067,421.4226653156529,44.44430874353526,99.05978866864083,29.16579117966707,12.72,23.260000000000005
GM257_RSN1149,0.0023965855597260187,0.19030698581675487,0.001308116878428174,0.23398562253528143,0.0008834176111522786,0.24658033023392306,0.0005068901800812948,0.2896533302389705,242.95854832501823,118.67276548146566,12.395526003193256,217.87215868573824,593.7738376465892,53.42043447328394,111.95216612840665,28.248732424795463,11.105,32.44499999999999
GM258_RSN1152,0.0006924570405905254,0.0118012495161661,0.00046681938212911843,0.014649410051592298,0.0003123432087891909,0.018776358563228235,4.047845732300554e-05,0.020985440509857678,20.19976772040688,6.8303684462516765,2.004153028886446,19.23664438833886,99.05748102080392,9.11985205047266,5.8252089767172,6.341435398709861,50.61000000000001,70.69
GM259_RSN1153,0.0017049186734648292,0.1362495220780297,0.0015652146517370052,0.18329218612750728,0.0009040468637904836,0.19928178713501837,0.00048446128835648197,0.2630211148495468,201.64058238863717,67.43822816910972,9.674075879952277,141.4059732187886,301.6045460515128,35.0715470784496,74.2644353046965,22.78313756300353,6.485000000000003,30.165000000000003
GM260_RSN1155,0.0024877501654775582,0.15082426966951495,0.0015921633497622508,0.18775256930175455,0.0010065717058821539,0.23029974069489512,0.0004688306450580022,0.27049563863492443,268.5288656996442,72.31495825631188,17.075853030128933,212.3131940712625,909.622229070381,71.04851521193905,88.60020175029246,53.627265761031936,22.07,37.92
GM261_RSN1156,0.0015636349494934079,0.039846935216064513,0.0008696441457192582,0.05883820198735768,0.0005068405766274765,0.07119924249116982,0.00012928285395213504,0.07639545599071217,59.13690858327959,19.51716897696646,7.586404226328908,47.776835902144185,302.97776053761856,25.08482217052362,18.46447241776763,29.79763132002163,26.54,53.17
GM262_RSN1157,0.0021581132942868455,0.2313343743601559,0.0014410842279926083,0.23953116887103193,0.0009748092400449569,0.29186934984345025,0.000549483085209858,0.371498351791939,190.17633473070404,104.8256941885243,8.65854070537557,221.65159921886104,709.8410654609627,31.789180891167984,134.92133770450727,14.284340714012274,13.904999999999998,35.38
GM263_RSN1158,0.006592294683570821,0.46797241886944696,0.005344409415519484,0.5355883951354894,0.0027082042574307808,0.48513055963438767,0.001044141716054983,0.6222245450696959,658.6918609642945,277.46199725753274,44.402952936098266,604.3726705947722,680.0096125401001,195.33785062608493,308.7884565810566,139.87314690442187,2.115,11.11
GM264_RSN1162,0.002132462311533514,0.21922821301400894,0.0010529200550508126,0.26059195921084766,0.0008618652746082142,0.3421196158116092,0.0005537544907829441,0.3955893199135914,209.0685352912401,112.08636961941848,11.641499479806694,195.5401428660903,304.309743823456,41.74937803023188,133.53450995339722,25.20688192085616,4.265000000000001,10.3
GM265_RSN1163,0.0021650060434440736,0.1047238940363576,0.001610204662439369,0.1480287117753502,0.000945074518111026,0.18133781623938394,0.0004041240678416497,0.21862426576465613,273.0323313097619,79.41087421942572,16.43237667070905,181.48728953622813,468.6012215881211,54.0957091431228,85.73527078965101,43.904544708477005,11.27,34.68
GM266_RSN1175,0.001143954219564998,0.018314670452956948,0.0007433626109192924,0.02684977974790659,0.0004069524550884371,0.033813702901774434,7.030684033378673e-05,0.03744799119574593,41.12574262270822,8.321307333382393,2.735159114478304,25.57267381084854,116.49068638475003,8.878855603046365,9.412566611414084,8.820498274270966,29.700000000000003,52.89
GM267_RSN1176,0.006004189831292939,0.352039591833857,0.004171456864183977,0.444261388888482,0.0022099240051175603,0.4246075300174651,0.0008470385401808933,0.4821925270260537,572.5052679177363,235.6593797628866,63.55358809473772,502.7259659413479,883.2018043526366,175.64995861622768,217.05400807010636,252.5030094720324,6.34,15.39
GM268_RSN1177,0.0024238683391071105,0.20368052349171706,0.0014879443986568594,0.22711526809511182,0.0009400616654718945,0.24213437512535785,0.000556716820005565,0.2982006936888927,297.42080948370887,78.41208525952621,11.815691659658524,207.3638870581993,713.7721481820389,50.80661482815125,102.24436885031004,29.23768771739257,17.615000000000002,39.09
GM269_RSN1180,0.00290949898305544,0.18153534151408554,0.002036370578078922,0.2060161583977531,0.0010495163886132522,0.2274503430817833,0.00048022420045033386,0.2834305265186533,255.8626702975186,84.32714889323654,39.34609608471374,201.13422583639843,1306.7450776878638,97.17765840565836,83.64506912034345,163.08647193576743,29.228,53.812000000000005
GM270_RSN1181,0.0021634195178790614,0.13893943331686714,0.0016331630842764634,0.19485141529763506,0.0009429669566787537,0.21622382735967005,0.0004241055567902272,0.22994374722139693,186.574590171872,69.00530083429604,18.152212540788145,161.38489085802468,1030.4924748331832,50.10076129311821,79.95754078869693,64.14340000958883,34.472,77.27199999999999
GM271_RSN1183,0.0027721206739959262,0.167750883742025,0.0020903553773271933,0.2466954199631276,0.0011835072967001851,0.26933095531954365,0.0004995642126334458,0.32102043456683693,178.51922297999573,89.69954770858928,20.361445134220432,213.51922666589917,1062.8696594890132,81.2754733895575,106.19356812770825,89.30666376953566,25.968000000000004,53.048
GM272_RSN1185,0.002052066360721522,0.10001912269855442,0.0013070048061678322,0.1258564510119956,0.0007630596031895098,0.14914575734430588,0.00029371290108128306,0.170727037857971,149.46784210747518,37.88265659605874,10.350572818951004,117.2368576116513,863.2758659270252,51.04873252435077,50.74921897698058,58.51387434348172,41.584,82.184
GM273_RSN1186,0.006933684032634849,0.3991483777644693,0.005537896217609644,0.5445842349486443,0.003079132438154884,0.5433129489318038,0.0010679520010005846,0.5899512005070757,1051.4373368560982,182.6535677007428,23.297221659863187,475.19826071981055,1327.048390793929,72.45874180484475,222.3575262356728,21.57866294240664,10.788000000000004,26.792
GM274_RSN1187,0.0031065731763101627,0.3115221772055199,0.002714291667198908,0.33720756548147207,0.0015901713476033728,0.35034465337870896,0.0007683056427110039,0.42042377731882224,466.25614407169104,116.80490070412388,20.191960130369846,340.25949442478645,1232.8141835614392,105.69490895902491,149.4382484039003,73.13005682973503,20.8,37.28
GM275_RSN1188,0.002132852455429434,0.1372543496163821,0.001519726302328292,0.18761651066707646,0.0009019249217488173,0.1997072587320869,0.0003718945911848911,0.21985072178135523,172.1153205615632,68.79166773186887,13.545165068274494,189.68972156273787,837.4481883209606,63.09571442503947,76.4234342664548,60.79295408821877,35.38000000000001,67.64
GM276_RSN1189,0.0021418484174278935,0.09205900669956815,0.001304151296240493,0.11717934594767412,0.0007745080500536463,0.13807667934813467,0.00025888000353017774,0.15609306505444404,130.480100610281,43.805198742664246,14.4639014309333,114.96062489818355,708.6391412877236,47.90723566347737,48.52916942511518,71.2734283083716,37.11200000000001,60.540000000000006
GM277_RSN1192,0.0019608668365301866,0.09230627509165895,0.0012573447580492675,0.11915450137976608,0.0007806049941913344,0.13547005587020416,0.00024319446027970906,0.14575047285382164,170.90580862293135,35.26923661218464,8.667555190216822,125.4582979932648,598.8873791446333,34.54738112227205,48.3385954128975,25.354958849791448,26.576,47.88
GM278_RSN1194,0.003480640505337581,0.2055506824455035,0.0023034150189868213,0.2527453545420759,0.0011044123365251991,0.2771224597316215,0.0006326083593054776,0.334447868530535,401.3389791962716,116.21039239240572,29.890259096865577,328.3461605041661,1217.5951519033551,129.28372917696734,130.5494044764554,174.8213171196739,19.085,34.76500000000001
GM279_RSN1195,0.0020791442099139623,0.09948281289885659,0.0014889108732733369,0.13326739780427393,0.0008401340632113389,0.1511620515330146,0.00028570063539757554,0.16222845073851974,139.24751867349767,49.8466001614502,26.91016471360428,134.1948791507019,746.4287745717219,70.91921836347298,56.33730332426912,156.62907510999497,31.925000000000004,44.48
