GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM15_RSN82,5.502370996788561e-05,5.271702341597062e-05,0.043872526388716505,0.04464743790073231,45.38637387205244,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,7.616887751568875e-05,7.73329542828928e-05,0.06078691017886757,0.06622449790890823,66.86524519497537,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.00035393241829479274,0.000317697156290389,0.2485257587490892,0.20697532259838505,284.23494682854147,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.0007394170306396795,0.000627266950585634,0.4500705293775047,0.41611875176858,477.3381996136175,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.00017316842697789943,0.0001924690751523474,0.13989670702571974,0.15480202083687353,149.58316795637333,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.00025700769171369155,0.0002737464250615889,0.19695828789749517,0.20886924778515367,209.05049709198784,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.00032582039021215344,0.0003573840409699349,0.23352002328265026,0.2641881434627182,274.3635111079249,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,6.822197521905973e-05,6.586375506528614e-05,0.05400509318849844,0.050070058209616845,57.91487858515336,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0005779508110782443,0.0006352646614482821,0.3709461387709409,0.43915495129318805,391.4014951233927,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
GM24_RSN160,0.0029816265366406952,0.0024547145064956126,1.2717557732087275,1.1039326700422276,1546.6455784335103,554.4992844055696,37.63529120782999,1164.6923029242153,1471.887603700219,181.24369453202763,653.9103486114018,62.22941438721003,4.69,9.875
GM25_RSN161,0.0005925139993341928,0.00047265780826619163,0.38357399574927636,0.3188003920730318,390.2754952692976,157.74920653883964,30.03983537631521,324.1003234307597,455.88905053119527,94.71763960580935,165.69948480791422,93.14873220225478,3.505,14.52
GM26_RSN162,0.0010892849896927798,0.0007787869113730657,0.6084323447720449,0.534931386928735,690.3677162830512,165.52219372833798,18.741780552783347,358.13768706936173,679.5589022754107,65.92389182268258,226.161461701643,40.33467557717864,7.095000000000001,14.505
GM27_RSN163,0.0002254858994660197,0.00024367805016866013,0.17072606250180647,0.17140839980433475,175.38191704569914,60.51566116879427,11.224934758518074,142.06982790870245,296.86311269394514,36.22977557814837,87.97661729148591,42.12617884340703,12.105,24.47
GM28_RSN166,0.00016923265606259328,0.00016855880813532122,0.13113946167333654,0.14019781542030516,131.57470086378686,114.26988222497184,13.064344709091474,214.0985702709922,283.88161755309125,43.08139220893341,97.67958842469974,13.973373434791185,3.255000000000001,10.005
GM29_RSN167,0.0004499590144846526,0.00042730414298483007,0.3076822206848839,0.3075735494723429,343.9668500749088,109.81701347135362,8.649570305183486,205.51444702582083,412.0450975756376,34.18325479605564,130.83532689844964,22.15270439841509,13.130000000000004,28.37
GM30_RSN169,0.0010820084466953116,0.0013177658959769752,0.6025173003027268,0.901408888145443,882.0391686945317,242.66711693557116,33.58488206084579,526.5990215802699,2401.305038986922,133.09616445475493,258.5914088098995,97.00973962170376,22.59,51.04
GM31_RSN170,0.0005243796267466918,0.0006089505271530681,0.3422371679605538,0.37764847169127536,368.1515490355144,168.00458075368226,63.07571909645316,423.75193646328125,617.1744545099824,147.50960112963045,171.17411197406383,138.34094776332142,4.585,13.04
GM32_RSN171,0.0005763541210887626,0.0006233115550396927,0.37297458999710537,0.3882951061421719,384.5161900084867,262.4768055803835,76.09742299731168,530.0788620826962,642.3220569711821,217.67536730510105,212.6285358271184,199.82826894495187,2.295000000000001,6.82
GM33_RSN172,0.0006142816471619508,0.00041932578687817445,0.39186504608343803,0.32334298019908536,437.9258825816951,109.54052030743868,9.970425984031486,159.85459259531274,390.3600194810757,39.4520783167398,101.5108403844217,38.14975373818585,6.56,18.88
GM34_RSN173,0.0006180918693972604,0.0006202827410802273,0.39995549798138,0.4153043959500064,465.3589871050146,169.2982923040836,30.62186686219191,328.1651806645789,607.9734620699719,133.53145920104797,185.9487334976581,120.0467713820978,4.405,12.270000000000003
GM35_RSN174,0.0014327710950183211,0.0014694546607023989,0.7563537256551571,0.771855439856271,682.3406500410488,329.1585401195,32.91063229732841,539.6445162385211,855.4292956783432,126.82932904740936,390.0828718265261,84.81799361702518,4.470000000000001,8.415000000000001
GM36_RSN175,0.00041078896419451187,0.0004399625780540885,0.27895499483597236,0.3063685029927901,307.3081205600932,98.3457632704732,21.62880968297096,215.5767045474083,503.7742205272022,65.52445505573644,120.2865718684405,58.05070282204029,9.650000000000002,19.805
GM37_RSN176,0.0003978404660099322,0.00044721718165227056,0.2713085311336347,0.28334676948574733,382.8964121657376,96.779412305441,10.97304979873688,187.3042379283103,454.2513208945121,49.412214577475936,119.07824006675318,39.52214851190234,9.145,21.965
